"user","weekday","daytime","stress","valence","arousal","n_traj","speed","accuracy","clicks","wheels"
"c9okqouxehbxr0xvzc53","Friday","afternoon",0,5,3,302,0.30245398080472,0.659508460585121,0.00755284802267315,0.00292179807453507
"c9okqouxehbxr0xvzc53","Tuesday","morning",0,5,4,22,0.348478551003948,0.68512157515005,0.00360180090045023,0.00130065032516258
"c9okqouxehbxr0xvzc53","Tuesday","afternoon",0,5,3,208,0.300635458104858,0.647726073784479,0.00578098130328199,0.00943983022940983
"c9okqouxehbxr0xvzc53","Wednesday","morning",0,6,2,110,0.309672279090789,0.661440849566041,0.00845588235294118,0.00281862745098039
"c9okqouxehbxr0xvzc53","Thursday","morning",0,6,2,213,0.373703525682968,0.683938574834877,0.00885282183696053,0.00864789540554941
"1e6hi9l7oy39vft7zebt","Friday","afternoon",0,3,3,228,0.331180999851823,0.660566728022444,0.00573771999190834,0.0116225610092502
"c9okqouxehbxr0xvzc53","Thursday","afternoon",0,4,4,7,0.527450148477095,0.700315535923555,0.00732984293193717,0.00732984293193717
"c9okqouxehbxr0xvzc53","Monday","morning",0,5,5,86,0.425578875849758,0.689523817922186,0.00844150335114957,0.00123016883006702
"c9okqouxehbxr0xvzc53","Monday","afternoon",0,4,4,224,0.382536416263962,0.672596989844667,0.00860680991472699,0.00272317080442863
"c9okqouxehbxr0xvzc53","Tuesday","morning",1,3,5,313,0.24692452961854,0.655115585045397,0.00863295850862514,0.0186109069298259
"c9okqouxehbxr0xvzc53","Tuesday","morning",0,5,1,176,0.347536485351994,0.676176934171917,0.00553256467568106,0.00613008166065461
"c9okqouxehbxr0xvzc53","Wednesday","morning",0,4,4,158,0.407144579822585,0.683332615617643,0.00529523428913977,0.00399640323708662
"c9okqouxehbxr0xvzc53","Friday","morning",0,5,3,275,0.352555067893416,0.678101121354517,0.00800475333806466,0.00138639026886068
"c9okqouxehbxr0xvzc53","Thursday","afternoon",0,5,2,147,0.3093584168749,0.669417876051148,0.00452287057460508,0.00253993716997527
"ck1vs9f6aklba0u84vu4","Thursday","morning",0,7,1,217,0.245904518372455,0.631113259220534,0.00717185982875805,0.025818695383529
"ck1vs9f6aklba0u84vu4","Friday","morning",0,7,1,63,0.195095190896426,0.619862563819568,0.00480044655316774,0.00960089310633547
"ck1vs9f6aklba0u84vu4","Monday","morning",0,7,1,80,0.218813831221869,0.642381783416574,0.00650151328326421,0.0223069162649927
"ck1vs9f6aklba0u84vu4","Wednesday","morning",1,1,7,45,0.314867791737368,0.641918813847119,0.00594426037809394,0.0324498148509063
"ck1vs9f6aklba0u84vu4","Monday","morning",0,7,1,94,0.251677120248098,0.641870100720365,0.0058005800580058,0.0433043304330433
"ck1vs9f6aklba0u84vu4","Thursday","morning",0,7,1,85,0.217749275188653,0.642948321886093,0.00672740756436063,0.0117597203093548
"ck1vs9f6aklba0u84vu4","Tuesday","morning",0,7,7,7,0.318697170749558,0.681887236989347,0.00685557586837294,0
"ck1vs9f6aklba0u84vu4","Wednesday","morning",0,1,1,9,0.419971980260345,0.70921843161619,0.0050561797752809,0.0140449438202247
"ck1vs9f6aklba0u84vu4","Thursday","morning",0,4,4,20,0.405755456308927,0.673938346929593,0.00675944333996024,0.0351888667992048
"ck1vs9f6aklba0u84vu4","Thursday","afternoon",1,1,7,76,0.223368453395523,0.614839218659472,0.00432276657060519,0.00462841673216313
"ck1vs9f6aklba0u84vu4","Friday","morning",1,1,7,48,0.274426097423039,0.64643884852205,0.00489440160911834,0.0058330539725109
"04lu0xqp0dbw0fkntpum","Monday","afternoon",0,4,4,184,0.189262122885574,0.631043608825939,0.00546675121908552,0.00728171262382192
"1e6hi9l7oy39vft7zebt","Tuesday","afternoon",0,4,1,154,0.176701805679095,0.597959312230018,0.00348564674773132,0.000621006029768225
"ck1vs9f6aklba0u84vu4","Monday","morning",0,7,7,209,0.252700520301359,0.623448263521696,0.00661795458459419,0.00656875046128866
"cn1hzha2zkqnwayoaqly","Friday","morning",0,4,5,96,0.364735730682818,0.6334704556637,0.00736494287192961,0.0497631275130379
"cn1hzha2zkqnwayoaqly","Weekend","afternoon",0,4,1,6,0.51427578630205,0.628430612619427,0.0116279069767442,0
"cn1hzha2zkqnwayoaqly","Tuesday","morning",0,4,5,72,0.230584590846349,0.611921354129496,0.00510339694859391,0.0110041996704056
"cn1hzha2zkqnwayoaqly","Tuesday","afternoon",0,2,3,25,0.316276213474498,0.573133460974605,0.00634489009743938,0
"cn1hzha2zkqnwayoaqly","Wednesday","morning",0,3,3,3,0.910432395411716,0.585434173669468,0.0117994100294985,0
"cn1hzha2zkqnwayoaqly","Wednesday","afternoon",0,3,2,78,0.296207292207479,0.589245200281456,0.00441320054676821,0.0650654169107596
"1e6hi9l7oy39vft7zebt","Wednesday","morning",0,3,3,4,0.540916010772469,0.630478901302213,0.0153256704980843,0
"cn1hzha2zkqnwayoaqly","Wednesday","morning",0,4,4,102,0.256873246612993,0.601425318026771,0.011153988475974,0.0398054659829783
"cn1hzha2zkqnwayoaqly","Wednesday","afternoon",0,2,3,210,0.360296883768371,0.629372958062824,0.00768305100435064,0.0397574747755253
"cn1hzha2zkqnwayoaqly","Thursday","morning",0,3,2,22,0.486791700382475,0.543155454730305,0.0112392783200237,0.00384501626737652
"cn1hzha2zkqnwayoaqly","Thursday","afternoon",0,4,2,5,0.37466972666517,0.608111602640988,0.00559910414333707,0
"cn1hzha2zkqnwayoaqly","Friday","afternoon",0,3,1,163,0.211698679067055,0.52373770293052,0.00239829454610055,0
"cn1hzha2zkqnwayoaqly","Weekend","afternoon",0,4,2,8,0.18220715646909,0.542511499672951,0.00151975683890578,0
"cn1hzha2zkqnwayoaqly","Monday","morning",0,3,2,12,0.251020707155034,0.526380170638628,0.00668896321070234,0.0531400966183575
"cn1hzha2zkqnwayoaqly","Thursday","morning",0,3,2,4,0.620025543331221,0.644985797411903,0.00846560846560847,0
"1e6hi9l7oy39vft7zebt","Wednesday","afternoon",0,4,1,104,0.214326883404689,0.572192432891861,0.00569768740922802,0.00519495028488437
"cn1hzha2zkqnwayoaqly","Friday","morning",0,4,2,182,0.273635228172684,0.599620736526942,0.00869436348367337,0.0329249617151608
"cn1hzha2zkqnwayoaqly","Monday","morning",0,3,3,125,0.288194164759542,0.612831920758701,0.00941205231634275,0.0178869738825734
"cn1hzha2zkqnwayoaqly","Monday","afternoon",0,3,2,19,0.59621561566224,0.592121082864665,0.00671328671328671,0.0159440559440559
"cn1hzha2zkqnwayoaqly","Tuesday","morning",0,3,2,166,0.203228899103794,0.595657820580293,0.00686274509803922,0.0183517156862745
"cn1hzha2zkqnwayoaqly","Tuesday","afternoon",0,3,3,36,0.275595965060378,0.590290097967524,0.00768265914079649,0.002195045468799
"cn1hzha2zkqnwayoaqly","Monday","afternoon",0,3,3,18,0.323418736951358,0.550319947413713,0.00875558867362146,0.00838301043219076
"cn1hzha2zkqnwayoaqly","Tuesday","morning",0,3,4,107,0.286684437250797,0.575992161406322,0.00748472155462473,0.00209434869189041
"cn1hzha2zkqnwayoaqly","Wednesday","morning",0,3,3,13,0.632617036799799,0.618093407901403,0.00845377692937006,0.000272702481592582
"cn1hzha2zkqnwayoaqly","Friday","afternoon",0,3,4,180,0.304385134919521,0.584144602050175,0.00920094584786833,0.0205089785311264
"1e6hi9l7oy39vft7zebt","Thursday","afternoon",0,4,1,23,0.293957900632122,0.634716322648254,0.0202891199594218,0
"cn1hzha2zkqnwayoaqly","Wednesday","afternoon",0,3,3,113,0.275038571321605,0.580557418360576,0.0110064452156668,0.0266236985622211
"cn1hzha2zkqnwayoaqly","Tuesday","morning",0,2,4,172,0.373058968708892,0.616030667627653,0.0088382714950915,0.0205237713912863
"cn1hzha2zkqnwayoaqly","Tuesday","afternoon",0,2,4,159,0.39048980339764,0.619014771715422,0.0083982683982684,0.0224242424242424
"cn1hzha2zkqnwayoaqly","Wednesday","morning",0,3,4,105,0.291606898773907,0.606627849072291,0.00886126173786536,0.019221443371688
"cn1hzha2zkqnwayoaqly","Wednesday","afternoon",1,1,7,130,0.356519258155814,0.570952269699818,0.00750561551525777,0.0123815263244398
"cxfa7lhjm2f0ke8verjd","Wednesday","morning",0,6,2,12,0.238060264537412,0.529379193456019,0.00635930047694754,0
"cxfa7lhjm2f0ke8verjd","Monday","afternoon",0,7,1,24,0.181278995461786,0.470493382271048,0.00548657233612475,0
"cxfa7lhjm2f0ke8verjd","Monday","morning",0,7,2,5,0.635881206892501,0.66088336359323,0.0037243947858473,0
"1e6hi9l7oy39vft7zebt","Friday","afternoon",0,4,2,34,0.327218872421515,0.689520981025258,0.015647226173542,0.000609632188579557
"cxqblpiknxt8fnfzyivw","Wednesday","afternoon",0,6,2,5,0.488814326328366,0.679040661136249,0.00698324022346369,0
"cxqblpiknxt8fnfzyivw","Thursday","morning",0,4,4,155,0.311820983217495,0.668108346566525,0.0116473079638067,0.0222678559969197
"cxqblpiknxt8fnfzyivw","Thursday","afternoon",0,4,2,82,0.349156383198783,0.686325821457155,0.00496021494264751,0.0145189624883745
"cxqblpiknxt8fnfzyivw","Wednesday","morning",0,4,3,119,0.315653399976549,0.655058354820697,0.00725631609220831,0.0113269324366178
"cxqblpiknxt8fnfzyivw","Wednesday","afternoon",0,4,4,129,0.332676891281615,0.673495118351893,0.00665752888192677,0.0202075582533777
"cxqblpiknxt8fnfzyivw","Thursday","morning",0,5,4,161,0.44411783197473,0.661757524388052,0.00754692430304805,0.0172082886047949
"cxqblpiknxt8fnfzyivw","Thursday","afternoon",0,5,3,89,0.300065257422737,0.671252975355926,0.00804248861911988,0.0132524026302479
"cxqblpiknxt8fnfzyivw","Friday","morning",0,5,3,9,0.638212749761985,0.68161007644098,0.0143037442153976,0
"cxqblpiknxt8fnfzyivw","Friday","afternoon",0,5,2,17,0.543036170202884,0.674104820592335,0.00794551645856981,0.00482406356413167
"cxqblpiknxt8fnfzyivw","Tuesday","morning",1,3,5,126,0.357618372656465,0.66465986534119,0.00770123430741639,0.0143475050110771
"cxqblpiknxt8fnfzyivw","Tuesday","afternoon",0,5,5,171,0.471138938685134,0.676712039631223,0.00584331456069379,0.0180587504296555
"cxqblpiknxt8fnfzyivw","Wednesday","morning",0,5,2,42,0.465423676099456,0.66758729605048,0.0117444409646101,0
"cxqblpiknxt8fnfzyivw","Wednesday","afternoon",1,3,7,14,0.507966353093007,0.677290360113519,0.0115473441108545,0
"cxqblpiknxt8fnfzyivw","Thursday","morning",0,5,1,21,0.543208872513079,0.739170288102757,0.00675675675675676,0
"cxqblpiknxt8fnfzyivw","Tuesday","afternoon",0,5,2,233,0.351018843939503,0.65340629180391,0.00697405650978361,0.0247280117961184
"cxqblpiknxt8fnfzyivw","Wednesday","morning",0,5,2,230,0.28428165009152,0.652046561310029,0.00805002683342278,0.0184333947779826
"cxqblpiknxt8fnfzyivw","Wednesday","afternoon",0,5,1,143,0.31392065109608,0.645646373313176,0.00628788734515607,0.0187507059753756
"cxqblpiknxt8fnfzyivw","Thursday","morning",0,5,1,90,0.410412694489787,0.66372135710508,0.00673362246062543,0.0273339420223693
"cxqblpiknxt8fnfzyivw","Friday","morning",1,2,7,116,0.255892040084519,0.648187435217192,0.00848268661910562,0.00221854880807378
"cxqblpiknxt8fnfzyivw","Friday","afternoon",0,4,1,231,0.440129690834585,0.682127385903349,0.00718593911978136,0.0474978795589483
"cxqblpiknxt8fnfzyivw","Monday","morning",0,5,3,73,0.411966144283769,0.68837767516207,0.00751382543880741,0.0045684058667949
"cxqblpiknxt8fnfzyivw","Monday","afternoon",0,6,2,48,0.365520508905709,0.650760331510463,0.00474403455356511,0.00807193938964809
"cxqblpiknxt8fnfzyivw","Tuesday","morning",0,5,3,116,0.424387516603414,0.666892285297878,0.00637232589895312,0.0115688059475042
"cxqblpiknxt8fnfzyivw","Tuesday","afternoon",0,4,2,62,0.509293908399877,0.690340231524576,0.00833044081916001,0.00499826449149601
"cxqblpiknxt8fnfzyivw","Wednesday","morning",0,5,2,119,0.292979668474013,0.644343144838889,0.0076991038747949,0.00900332365686398
"cxqblpiknxt8fnfzyivw","Wednesday","afternoon",0,5,1,129,0.446196742346037,0.675714069397506,0.00690307328605201,0.0150039401103231
"cxqblpiknxt8fnfzyivw","Thursday","morning",0,5,3,103,0.295877558300645,0.658813887814361,0.00653963773229828,0.0353799106092684
"1e6hi9l7oy39vft7zebt","Tuesday","afternoon",0,2,3,34,0.543745620101351,0.677763356812909,0.00423611750621604,0.0144580532277374
"cxqblpiknxt8fnfzyivw","Thursday","afternoon",0,6,1,89,0.422786312914686,0.679782451978932,0.00697228516646331,0.00719016907791529
"cxqblpiknxt8fnfzyivw","Friday","morning",0,6,1,187,0.322454774803206,0.662407283992048,0.00836635843240863,0.0273888154997798
"cxqblpiknxt8fnfzyivw","Friday","afternoon",0,5,1,162,0.352051253608097,0.669473302090048,0.0079828248314233,0.00677330591757129
"cxqblpiknxt8fnfzyivw","Monday","morning",0,5,2,38,0.474811514712223,0.696633074387518,0.0097799511002445,0.0054652667913131
"cxqblpiknxt8fnfzyivw","Monday","afternoon",0,5,1,44,0.482867551304258,0.685497450610405,0.00804100026508792,0.000441813201378457
"cxqblpiknxt8fnfzyivw","Tuesday","morning",0,3,1,103,0.312064343152077,0.673655388634046,0.00868377935554342,0.0125614418350628
"cxqblpiknxt8fnfzyivw","Tuesday","afternoon",0,4,1,127,0.405390447150845,0.687710576716106,0.00765068109721963,0.00444112707594701
"cxqblpiknxt8fnfzyivw","Wednesday","morning",0,4,1,187,0.263604261824592,0.663771754943717,0.00599774757078128,0.0216076058772688
"cxqblpiknxt8fnfzyivw","Friday","morning",0,5,1,22,0.6989139816622,0.693242244001691,0.00517938352703386,0.0029055078322385
"cxqblpiknxt8fnfzyivw","Friday","afternoon",0,5,1,166,0.265707706372339,0.66501296713692,0.00613424906812245,0.00560594053593966
"cxqblpiknxt8fnfzyivw","Tuesday","morning",0,5,1,155,0.383222305251329,0.674912146630808,0.00626906701532066,0.0159241007073653
"cxqblpiknxt8fnfzyivw","Tuesday","afternoon",0,5,2,226,0.40296656327222,0.681058291316205,0.00803450954736885,0.0133499611563152
"cxqblpiknxt8fnfzyivw","Wednesday","morning",0,5,1,54,0.52212244066778,0.698841232979902,0.00669161030364081,0.0140307957979565
"cxqblpiknxt8fnfzyivw","Wednesday","afternoon",0,5,1,102,0.358053115364042,0.669063403709923,0.00720060078632328,0.00468259928435747
"cxqblpiknxt8fnfzyivw","Thursday","morning",0,5,1,142,0.326856568386576,0.669375599063661,0.0069240090012117,0.0175177427730656
"cxqblpiknxt8fnfzyivw","Friday","morning",0,5,1,39,0.300126908541589,0.632807777529785,0.00826132371094863,0.0214604500997056
"1e6hi9l7oy39vft7zebt","Wednesday","afternoon",0,4,2,171,0.357315917418862,0.68521128186713,0.0058894933237423,0.0176909589533786
"cxqblpiknxt8fnfzyivw","Tuesday","morning",0,5,1,200,0.342778620707229,0.676916814760737,0.00844619193243046,0.0232998398136013
"cxqblpiknxt8fnfzyivw","Tuesday","afternoon",0,5,1,73,0.411644323861824,0.697324703152403,0.00793650793650794,0.00772946859903382
"dcjsxy10ccewxu7yjags","Wednesday","morning",0,4,4,5,0.393454574620736,0.626588143377968,0.0102827763496144,0
"dcjsxy10ccewxu7yjags","Wednesday","afternoon",0,5,5,118,0.236047793412932,0.608737889589234,0.00783339701948796,0.0106228505922812
"dcjsxy10ccewxu7yjags","Thursday","morning",1,3,6,168,0.17090150101641,0.584156888018533,0.00700951639204615,0.0191544770852094
"dcjsxy10ccewxu7yjags","Thursday","afternoon",1,3,5,116,0.287429117839088,0.6108838952232,0.00732402496662698,0.00822599848468449
"dcjsxy10ccewxu7yjags","Friday","morning",0,5,5,25,0.247275653027741,0.627542591269688,0.00309477756286267,0.0260477111540941
"04lu0xqp0dbw0fkntpum","Tuesday","morning",0,4,3,147,0.239751630554606,0.645426357311851,0.00544936107297497,0.00145738726370261
"1qqgqn6zzmfy4baropsp","Wednesday","afternoon",1,3,6,43,0.303435288033325,0.629686357922156,0.00484709614876179,0.0023794835639376
"dcjsxy10ccewxu7yjags","Thursday","afternoon",0,4,4,2,1.14385983202746,0.704111738857502,0.00863930885529158,0
"dcjsxy10ccewxu7yjags","Friday","morning",0,5,5,46,0.33604590441588,0.622649359481476,0.0071135156797916,0.0161306482316401
"dcjsxy10ccewxu7yjags","Monday","morning",0,4,6,108,0.314414079796138,0.580980676158718,0.00633469649587042,0.0117071606126213
"1qqgqn6zzmfy4baropsp","Thursday","morning",0,4,4,116,0.263230594982315,0.57722439127651,0.00426415514108792,0.0149060031888465
"dcjsxy10ccewxu7yjags","Monday","afternoon",1,3,6,214,0.339867162910767,0.605638769139312,0.00776760591289185,0.00685610113739944
"dcjsxy10ccewxu7yjags","Tuesday","afternoon",0,6,2,10,0.261300888816954,0.612029230099413,0.0128073770491803,0
"dcjsxy10ccewxu7yjags","Wednesday","morning",0,5,4,3,0.772305212455161,0.699557560986321,0.0101180438448567,0
"dcjsxy10ccewxu7yjags","Friday","morning",1,3,6,44,0.315717879443517,0.651821359615903,0.00790556638509855,0.0138618150314057
"dcjsxy10ccewxu7yjags","Friday","afternoon",0,4,5,34,0.178600119220212,0.644266728111206,0.00793650793650794,0.00455373406193078
"dcjsxy10ccewxu7yjags","Monday","afternoon",0,4,5,111,0.347819729267693,0.577631969532015,0.00649683706616516,0.00418875021371175
"dcjsxy10ccewxu7yjags","Tuesday","morning",0,4,5,46,0.431319387747024,0.63681604805775,0.014985014985015,0
"dcjsxy10ccewxu7yjags","Tuesday","afternoon",0,5,5,218,0.27865107880223,0.618713460707665,0.00907011437095972,0.0112779711586275
"dcjsxy10ccewxu7yjags","Thursday","morning",0,6,5,14,0.516905392386288,0.679841353001559,0.015625,0
"1qqgqn6zzmfy4baropsp","Thursday","afternoon",0,4,3,100,0.324842913307733,0.6278970016374,0.00517049824801299,0.0181181095632852
"dcjsxy10ccewxu7yjags","Monday","afternoon",0,6,4,28,0.37325220597369,0.62246341088076,0.00689202494256646,0.0103380374138497
"dcjsxy10ccewxu7yjags","Wednesday","afternoon",0,5,4,136,0.246769570862999,0.603258029488326,0.008181330472103,0.0051300965665236
"dcjsxy10ccewxu7yjags","Thursday","morning",0,6,6,2,0.910871254100443,0.5780163599182,0.0103270223752151,0
"dcjsxy10ccewxu7yjags","Thursday","afternoon",0,4,4,4,0.495926526329397,0.631781870642993,0.00816802800466744,0
"dcjsxy10ccewxu7yjags","Friday","morning",1,2,7,44,0.190006243866099,0.583820536115923,0.0161561763715921,0
"dcjsxy10ccewxu7yjags","Monday","morning",0,6,4,85,0.192505509500509,0.568499172475984,0.00719017154503765,0.0107003340315915
"dcjsxy10ccewxu7yjags","Monday","afternoon",0,4,4,93,0.242274044136973,0.561285674989134,0.00820616845696372,0.0347609607671384
"dcjsxy10ccewxu7yjags","Tuesday","morning",0,4,4,37,0.359454747348927,0.592164023049483,0.00924084688267634,0.018247748274652
"dcjsxy10ccewxu7yjags","Tuesday","afternoon",0,6,4,82,0.271524874488629,0.593504016977109,0.00748204309656824,0.000748204309656824
"1qqgqn6zzmfy4baropsp","Friday","morning",0,6,3,162,0.258364898525766,0.610645228855009,0.00670740372317749,0.0102316327980674
"dcjsxy10ccewxu7yjags","Wednesday","afternoon",0,6,4,89,0.33716956412745,0.61074276777093,0.00495146775651354,0.0161905136165363
"dcjsxy10ccewxu7yjags","Monday","morning",0,5,4,22,0.336010015918806,0.568452311465357,0.00460926042321391,0.0131992457573853
"dcjsxy10ccewxu7yjags","Monday","afternoon",0,5,4,4,0.575723318304612,0.673311164556134,0.00745156482861401,0
"dcjsxy10ccewxu7yjags","Tuesday","morning",0,4,4,11,0.297052173816722,0.631896232831091,0.00610771793448084,0.0263742365352582
"dcjsxy10ccewxu7yjags","Wednesday","morning",0,4,4,56,0.297924625075164,0.634647601245147,0.0052665752831686,0.00692590722170118
"dcjsxy10ccewxu7yjags","Wednesday","afternoon",0,6,3,65,0.27627597613714,0.646052009574844,0.00739241397518261,0.0449705183490275
"dcjsxy10ccewxu7yjags","Thursday","morning",0,5,4,128,0.303197931000632,0.634407990911212,0.0047794707297514,0.0129591018444266
"dcjsxy10ccewxu7yjags","Friday","afternoon",0,5,4,37,0.202107806410146,0.573913808275684,0.0141105713624798,0
"dcjsxy10ccewxu7yjags","Tuesday","morning",0,4,4,5,0.495706280761567,0.620916347507806,0.00768049155145929,0.00307219662058372
"1qqgqn6zzmfy4baropsp","Friday","afternoon",1,3,5,25,0.33367881401815,0.655013540027348,0.00801804059133049,0
"dcjsxy10ccewxu7yjags","Tuesday","afternoon",1,2,6,80,0.297740146052316,0.546888366054113,0.0102961823895166,0.00387778297786989
"dntgdzifo41jxu77qzpp","Tuesday","afternoon",0,5,2,250,0.228645507907008,0.626385030483557,0.0044233146996848,0.00851575152813333
"dntgdzifo41jxu77qzpp","Wednesday","afternoon",0,6,1,89,0.238911241910146,0.64642551482744,0.00377765785213168,0.0411126919491733
"dntgdzifo41jxu77qzpp","Thursday","morning",0,3,3,26,0.221111291706924,0.610382263850298,0.00460611786937522,0.00507854021495217
"dntgdzifo41jxu77qzpp","Thursday","afternoon",0,4,3,91,0.320934516558633,0.638974258455024,0.00513259195893926,0.0178571428571429
"dntgdzifo41jxu77qzpp","Friday","morning",0,6,2,368,0.314811032046392,0.638623998958053,0.00694803330462245,0.00272753373528567
"dntgdzifo41jxu77qzpp","Friday","afternoon",0,5,3,324,0.271117618112933,0.625467455387877,0.00606504836229322,0.000431164575518475
"dntgdzifo41jxu77qzpp","Tuesday","morning",0,4,4,55,0.262424887162038,0.674682024021341,0.00431574551023249,0.00703048865376584
"1qqgqn6zzmfy4baropsp","Tuesday","morning",0,4,2,29,0.239192070211362,0.607734603547802,0.0149094781682641,0
"dntgdzifo41jxu77qzpp","Tuesday","afternoon",1,2,5,102,0.244966095993596,0.627393896177768,0.00438628289712173,0.00975132313492351
"dntgdzifo41jxu77qzpp","Monday","morning",1,3,5,64,0.29983434122391,0.640096354815338,0.0102821419758164,0.00189191412355022
"dntgdzifo41jxu77qzpp","Monday","afternoon",1,3,5,234,0.291190405605659,0.626028090070533,0.00546640477337583,0.00494755957454694
"dntgdzifo41jxu77qzpp","Tuesday","morning",0,5,2,8,0.506619683514084,0.669448839178878,0.00556328233657858,0.023643949930459
"dntgdzifo41jxu77qzpp","Tuesday","afternoon",1,3,5,238,0.324739508002161,0.640642468045498,0.00624924159689358,0.00687618816486672
"dntgdzifo41jxu77qzpp","Wednesday","morning",1,3,5,185,0.326718767300392,0.630623545618409,0.00594663278271919,0.00721728081321474
"dntgdzifo41jxu77qzpp","Wednesday","afternoon",0,4,4,301,0.27352310997657,0.614504838107033,0.00523967415776331,0.021586365931202
"dntgdzifo41jxu77qzpp","Thursday","morning",0,4,3,130,0.294029550678988,0.642049726291722,0.00346297971314123,0.0457423439720894
"dntgdzifo41jxu77qzpp","Thursday","afternoon",0,4,3,294,0.27121405463511,0.634935973200947,0.00502094832745893,0.0233091707122431
"dntgdzifo41jxu77qzpp","Friday","morning",0,5,2,18,0.246676861991593,0.669049020727244,0.00791092880164078,0
"1qqgqn6zzmfy4baropsp","Tuesday","afternoon",0,4,2,2,0.866818128751757,0.652941176470588,0.0108499095840868,0
"dntgdzifo41jxu77qzpp","Friday","afternoon",0,5,2,101,0.250327961059782,0.637376471987248,0.00563489000385951,0.0101119258973369
"dntgdzifo41jxu77qzpp","Thursday","morning",0,4,4,195,0.28491805514465,0.623312690048293,0.00641823723865539,0.00938050057957326
"dntgdzifo41jxu77qzpp","Thursday","afternoon",0,3,4,87,0.175994857427087,0.617509917195054,0.00576064519226153,0.0172339302001824
"dntgdzifo41jxu77qzpp","Friday","afternoon",0,4,4,327,0.289745296999449,0.635365432656522,0.00637344261845694,0.0273167121259886
"dntgdzifo41jxu77qzpp","Monday","morning",0,4,3,216,0.267516567294673,0.614184206027394,0.0056483300589391,0.0108055009823183
"dntgdzifo41jxu77qzpp","Monday","afternoon",0,4,4,309,0.244183586298551,0.585475967049234,0.00520788745255829,0.0240989641297834
"dntgdzifo41jxu77qzpp","Tuesday","morning",0,4,3,256,0.264239739458913,0.608883053062638,0.0063562094557963,0.0076648408143426
"dntgdzifo41jxu77qzpp","Tuesday","afternoon",0,5,3,198,0.261428694690666,0.607068590950031,0.00549771903146567,0.0326821850508831
"dntgdzifo41jxu77qzpp","Wednesday","morning",0,4,3,7,0.456203349535457,0.630276391106684,0.00725294650951949,0
"dntgdzifo41jxu77qzpp","Wednesday","afternoon",0,4,2,74,0.251141713623734,0.635141478384933,0.00510459869650426,0.0103459277152363
"1qqgqn6zzmfy4baropsp","Thursday","morning",0,4,1,32,0.383774088074368,0.654181177010284,0.00715000715000715,0
"dntgdzifo41jxu77qzpp","Thursday","morning",0,5,2,115,0.236553400271704,0.614532600591747,0.00567472477584837,0.0165323648469716
"dntgdzifo41jxu77qzpp","Thursday","afternoon",0,3,4,158,0.214602695581783,0.579746764159413,0.00746823852580977,0.0202300560833238
"dntgdzifo41jxu77qzpp","Monday","morning",0,4,3,148,0.231357571561613,0.620506736241975,0.00551622167249566,0.00952543433137138
"dntgdzifo41jxu77qzpp","Monday","afternoon",0,5,3,110,0.395725556614396,0.638514415295974,0.00556853582554517,0.0153426791277259
"dntgdzifo41jxu77qzpp","Tuesday","morning",0,5,3,29,0.325789727276903,0.615468602605001,0.00750375187593797,0.00516925129231282
"dntgdzifo41jxu77qzpp","Tuesday","afternoon",0,5,2,5,0.437732091337835,0.674582348117687,0.00306184935701163,0
"dntgdzifo41jxu77qzpp","Wednesday","morning",0,5,2,150,0.23484667005526,0.601914518414868,0.00416875104218776,0.0367128008448669
"dntgdzifo41jxu77qzpp","Thursday","morning",0,5,2,206,0.295044542942666,0.622539692894488,0.00408765276021913,0.00193847450484619
"dntgdzifo41jxu77qzpp","Thursday","afternoon",0,4,4,186,0.304807253197324,0.646542145549125,0.00492125984251968,0.00442913385826772
"dntgdzifo41jxu77qzpp","Friday","morning",0,5,2,177,0.256159269104931,0.635420880304844,0.00686695278969957,0.0079092581238504
"1qqgqn6zzmfy4baropsp","Friday","morning",0,5,1,11,0.315392000214111,0.590824732236069,0.00757825370675453,0
"dntgdzifo41jxu77qzpp","Friday","afternoon",0,5,2,137,0.292143328812118,0.614787592881763,0.00560328726186029,0.019051176690325
"dntgdzifo41jxu77qzpp","Monday","morning",0,4,3,145,0.286879901381947,0.620762658383598,0.0067505256556863,0.00649230882732672
"dntgdzifo41jxu77qzpp","Tuesday","morning",0,3,4,2,0.488529994192099,0.64046706169397,0.00126103404791929,0.00378310214375788
"dntgdzifo41jxu77qzpp","Tuesday","afternoon",0,4,3,226,0.315336767641599,0.627001378672318,0.00553046540110227,0.0128406307409675
"dntgdzifo41jxu77qzpp","Wednesday","morning",0,4,4,61,0.417995946191148,0.642495059203157,0.00545231147289203,0.00729534633696821
"dntgdzifo41jxu77qzpp","Wednesday","afternoon",0,4,4,38,0.498507125570275,0.655834240969674,0.0049274758831286,0.00235963633839961
"dntgdzifo41jxu77qzpp","Thursday","morning",0,5,3,127,0.23808187438614,0.617434168138218,0.00514369151124975,0.0201765447667087
"dntgdzifo41jxu77qzpp","Thursday","afternoon",0,5,2,36,0.240254342690548,0.623268181136525,0.00353896887316014,0.00804311107536395
"dntgdzifo41jxu77qzpp","Tuesday","morning",0,3,2,85,0.280543612715877,0.628776247699778,0.00662495399337505,0.0314948209685052
"dxmtlfxsnivtmjbi7izh","Friday","morning",0,5,5,34,0.244687291754891,0.625754399897061,0.0139086454875929,0
"1qqgqn6zzmfy4baropsp","Monday","afternoon",0,4,3,105,0.314623545144588,0.623856186697091,0.00272759121165107,0.00910865322055953
